leader,follower,n_quarters,r,p,same_sector,mean_gap
AMD,JNJ,11,-9.715626979888944e-06,0.9999773799854234,False,7.181818181818182
CAT,AAPL,5,-0.0008830292033226231,0.998875692445285,False,9.2
HD,BLK,12,-0.0020040111723004655,0.995068280163828,False,6.833333333333333
AMZN,PEP,10,-0.002394842321525552,0.9947613124670176,True,8.1
TSLA,INTC,6,-0.0025515453955956024,0.9961726902123766,False,8.833333333333334
RTX,MA,8,-0.0037666037026580362,0.9929376848546689,False,10.375
META,COST,9,-0.00430976445740783,0.9912203558386714,False,6.111111111111111
PG,BLK,12,-0.004640237965983479,0.9885809922128292,False,6.5
GOOGL,UAL,10,-0.004649560886579191,0.9898293054368201,False,7.7
COST,JNJ,11,-0.005265081346382014,0.9877421842751362,False,8.545454545454545
ABBV,AVGO,14,-0.006780774493284196,0.9816456381000227,False,6.857142857142857
META,MA,8,-0.007100370593804833,0.9866872525886582,False,7.375
AAPL,NVDA,12,-0.007419265139736342,0.9817429921818561,True,8.416666666666666
UNH,UBER,9,-0.008313608030928548,0.9830646322406329,False,10.222222222222221
BLK,RTX,13,-0.008631215186107795,0.9776744095759318,False,5.6923076923076925
NVDA,WFC,9,-0.008713914323494111,0.9822492827536206,False,6.0
DAL,AMZN,10,-0.009243627095693192,0.9797812933673629,False,8.2
ADBE,PEP,8,-0.009287459035994872,0.9825870156658243,False,10.0
WFC,TSLA,10,-0.009893642360849515,0.9783597756537413,False,10.1
BA,AVGO,8,-0.010118946836690665,0.9810282697791517,False,10.0
V,UBER,9,-0.010701266447791683,0.9782016393368027,False,8.333333333333334
META,AAPL,9,-0.011119234869192316,0.9773504144552763,True,6.555555555555555
GS,PG,11,-0.01199549833760929,0.9720766552581421,False,9.181818181818182
CRM,TMO,11,-0.012277909287925517,0.9714194823460526,False,10.727272727272727
ISRG,CAT,12,-0.013994855661773678,0.9655685271379452,False,8.916666666666666
BA,LLY,10,-0.01439830332904972,0.9685102401869992,False,9.1
PEP,MSFT,12,-0.01526127831936882,0.9624546084893216,False,8.0
INTC,ISRG,16,-0.017926016413894907,0.9474636258779965,False,7.3125
META,NVDA,11,-0.017978948884427907,0.9581570230447974,True,6.7272727272727275
MRK,GS,10,-0.019243954577868174,0.9579194353558075,False,8.8
BLK,GS,9,-0.01959465886065816,0.9600948586403594,True,11.666666666666666
ADBE,AVGO,10,-0.01972500014035411,0.9568683462799024,True,8.6
AMZN,MRK,9,-0.019771386818790156,0.9597351800070888,False,11.333333333333334
INTC,ABBV,9,-0.02018567204003782,0.9588920470265679,False,5.555555555555555
LLY,TMO,11,-0.020488811859587043,0.9523211096804037,True,8.0
PANW,BA,12,-0.020531794830816415,0.9495009254987314,False,7.75
AAPL,C,10,-0.02219220700974646,0.9514784484489474,False,5.6
UAL,AAPL,8,-0.022876402828740476,0.9571217072259701,False,8.25
V,PEP,8,-0.022885691312292147,0.9571043095504658,False,11.0
ABBV,CAT,16,-0.02367051142603706,0.9306611732425037,False,11.5
TSLA,PANW,8,-0.025636405571141885,0.9519527965191659,False,9.75
UBER,NVDA,10,-0.027112685874744268,0.94073457833497,True,11.2
CRM,META,14,-0.027196380204839176,0.9264692243854462,True,8.357142857142858
C,ISRG,12,-0.02791068307730287,0.931384846257213,False,8.583333333333334
LLY,GS,10,-0.02823194863239754,0.9382918121200453,False,8.3
BLK,LLY,10,-0.028958164179270978,0.9367071095118433,False,8.4
MS,GOOGL,13,-0.03097842376690986,0.9199771764768936,False,11.461538461538462
PG,NOW,9,-0.031300790227430875,0.9362865920816791,False,7.888888888888889
NVDA,NOW,8,-0.032300247920588,0.9394791457681986,True,10.0
NOW,PG,11,-0.03268840394971113,0.923989347516117,False,5.181818181818182
ADBE,GOOGL,10,-0.03409597732334365,0.925501696806726,True,12.7
HD,PG,12,-0.034610851041222926,0.9149607551646628,True,8.25
INTC,UAL,15,-0.03529995354684736,0.9006081836464894,False,4.4
META,MSFT,12,-0.035414657396445226,0.9129923204016092,True,5.416666666666667
MRK,MS,10,-0.035468156595114965,0.9225109369677843,False,5.0
NVDA,PG,9,-0.036987805808265,0.9247349140865544,False,5.888888888888889
HD,MA,14,-0.03771453425907915,0.8981471939686081,False,6.428571428571429
AMD,TMO,9,-0.03926966366294395,0.920103233235033,False,6.555555555555555
JPM,WFC,12,-0.041161670376073746,0.8989321859627616,True,6.75
BLK,UAL,9,-0.042251837383983214,0.9140532126298329,False,9.333333333333334
WFC,ADBE,10,-0.042923482299903025,0.9062776860580755,False,8.4
RTX,JPM,8,-0.04298394651028019,0.9195043177485557,False,8.125
JPM,JNJ,10,-0.04311783745104281,0.9058548903869679,False,12.5
DAL,META,15,-0.04325984909148211,0.8783353876121289,False,6.6
COST,UNH,10,-0.04386122594325107,0.9042379377167107,False,8.8
TSLA,NOW,7,-0.04414170018624292,0.9251357082483371,False,9.428571428571429
V,ADBE,11,-0.04576948322229214,0.8936990811326996,False,6.2727272727272725
MA,MRK,10,-0.04678028924715395,0.8978917660078284,False,8.8
COST,AMZN,10,-0.04743874889829331,0.8964609543463133,True,7.2
ADBE,ABBV,8,-0.04785869065131143,0.9104018835535376,False,6.5
AMD,CAT,13,-0.04845959122226786,0.8750804062540346,False,9.846153846153847
MA,JNJ,12,-0.0495546344265875,0.878447553812997,False,8.583333333333334
COST,PANW,9,-0.05034550243884973,0.897653373743891,False,9.222222222222221
ABBV,AMD,13,-0.050947293459109706,0.8687162191188194,False,10.307692307692308
GOOGL,AMZN,7,-0.0513888139500733,0.9128747868673784,False,8.142857142857142
PEP,ADBE,12,-0.05217786087184663,0.8720585252899251,False,7.583333333333333
GS,AMD,10,-0.05277708236304435,0.8848711716711601,False,11.4
COST,GOOGL,11,-0.05387952155785923,0.8749811188285833,False,11.0
CRM,ISRG,15,-0.05401584878435733,0.8483755826809178,False,5.066666666666666
GOOGL,ISRG,10,-0.055793022144917576,0.8783319711281677,False,9.9
ISRG,MS,5,-0.055878730181857024,0.9288900336722793,False,9.4
WFC,COST,9,-0.05728047069536138,0.8836277696452156,False,10.666666666666666
NVDA,C,9,-0.05732250791249579,0.8835428333680742,False,6.222222222222222
PANW,GOOGL,13,-0.05749820082202286,0.8519930052151106,True,10.23076923076923
AVGO,AAPL,10,-0.05913729189816095,0.8710886356276717,True,10.7
GS,UNH,11,-0.06012391250471492,0.8606076913901355,False,6.2727272727272725
AAPL,UAL,12,-0.06016361918670849,0.852653333666503,False,5.916666666666667
LLY,BA,10,-0.06116376641172389,0.866703669187454,False,9.9
WFC,CRM,10,-0.06130985953454689,0.8663876722278339,False,7.9
PG,UNH,11,-0.061761119794855254,0.8568452521521246,False,6.7272727272727275
NVDA,UNH,12,-0.06209710227339581,0.8479658844668292,False,3.8333333333333335
META,BLK,9,-0.062264635615491934,0.8735646124880901,False,5.666666666666667
TMO,C,9,-0.06276960982413787,0.8725459097342145,False,9.666666666666666
TMO,PG,12,-0.06314323174312855,0.8454315699916224,False,7.583333333333333
MSFT,V,10,-0.0634829865918177,0.8616892694983949,False,9.0
WFC,BLK,13,-0.06369148416083362,0.8362348486953947,True,7.230769230769231
GS,BLK,11,-0.06375143843382855,0.8522749392829686,True,10.363636363636363
GS,UBER,9,-0.06411897352543162,0.8698245881882987,False,8.666666666666666
GOOGL,META,9,-0.065413542323859,0.8672148844682189,True,9.666666666666666
MA,RTX,12,-0.06610004960597941,0.8382758333294391,False,6.75
AAPL,JNJ,12,-0.06644730555668882,0.8374361734065118,False,8.583333333333334
META,AMZN,10,-0.06712140255050512,0.8538316476390296,False,6.1
JPM,CAT,14,-0.06817325711561666,0.816874416480497,False,10.857142857142858
AMZN,PANW,9,-0.06822523566246255,0.8615506807884281,False,6.888888888888889
LLY,RTX,10,-0.0690333745559534,0.8497070944318759,False,10.3
AMD,PG,9,-0.06953173464200062,0.8589205595620659,False,6.333333333333333
PG,HD,8,-0.07005028001398134,0.8690847670035243,True,6.625
NOW,MRK,10,-0.07015276854727534,0.8472938270132611,False,6.0
GOOGL,MRK,7,-0.07021167718561014,0.8810985341227304,False,10.428571428571429
UAL,COST,10,-0.07088567490971259,0.8457143942448715,False,9.4
PANW,MS,11,-0.07117706563426991,0.8352606334109342,False,4.363636363636363
COST,PEP,12,-0.0722035609334069,0.8235409054620351,True,5.25
NVDA,V,8,-0.07224269936630036,0.8650154947794546,False,9.375
MA,TMO,8,-0.07260775381625537,0.8643381795985043,False,9.0
PEP,INTC,7,-0.07297410537256231,0.8764449040278313,False,11.0
UBER,AAPL,9,-0.07334714221749297,0.8512466903846314,True,11.555555555555555
LLY,NVDA,11,-0.07515302006012757,0.8261760980866781,False,8.636363636363637
MA,AAPL,8,-0.07517924485267402,0.8595691490633083,False,7.5
GOOGL,C,7,-0.07529294613782594,0.8725407275934017,False,9.285714285714286
ABBV,CRM,11,-0.07549803905938157,0.8253886608859566,False,8.272727272727273
AXP,NVDA,10,-0.07581520774225352,0.8351042224151428,False,4.3
INTC,JPM,12,-0.0776856440013946,0.810350526634306,False,5.416666666666667
INTC,UNH,10,-0.07811748563010497,0.8301569680200098,False,9.2
ISRG,UBER,11,-0.08006241199998872,0.8149852239005403,False,8.636363636363637
AMZN,PG,11,-0.08231505871195854,0.8098606012748948,True,8.090909090909092
ISRG,GS,9,-0.08245649779649628,0.8329698438207451,False,9.555555555555555
ADBE,C,11,-0.08313022448081533,0.8080077928187088,False,8.181818181818182
DAL,HD,11,-0.08336319011542159,0.8074784422308692,False,7.181818181818182
CRM,GOOGL,12,-0.08336478545298195,0.7967336446221063,True,11.166666666666666
GOOGL,AAPL,8,-0.08337941442697841,0.8443866670589599,True,9.0
AVGO,MRK,12,-0.08461655630732318,0.7937391263585237,False,6.25
BLK,META,11,-0.08612612967802985,0.8012059985917854,False,6.909090909090909
NOW,UBER,9,-0.08635414568720275,0.8251703108283726,True,7.888888888888889
ABBV,GOOGL,14,-0.08687334013265448,0.7677625317112835,False,11.642857142857142
MSFT,ADBE,8,-0.08712183694047812,0.8374712653183796,True,10.125
PEP,UAL,11,-0.0873739448394431,0.7983766284934767,False,8.909090909090908
UNH,CAT,14,-0.08780338821590405,0.7653394332835843,False,11.571428571428571
MRK,PG,12,-0.088750899326967,0.7838671945260036,False,6.0
ABBV,GS,13,-0.08950386270797386,0.7712214702943565,False,10.461538461538462
AXP,UBER,7,-0.0896897658481371,0.8483496022224133,False,9.285714285714286
ABBV,AAPL,12,-0.09032844501704013,0.7801079680977385,False,8.5
AMZN,UAL,11,-0.09091869453535835,0.7903510186682415,False,8.636363636363637
MA,MS,7,-0.09120230853340314,0.8458132746432652,True,5.857142857142857
TMO,ABBV,8,-0.09208980734151762,0.8283053408605892,True,7.25
V,AAPL,10,-0.09240801538148298,0.799574784231889,False,9.1
LLY,TSLA,11,-0.09310394230192343,0.7854124777030402,False,7.818181818181818
C,PEP,10,-0.09334527214190232,0.7975771359242649,False,8.5
BA,MRK,10,-0.0936344429413165,0.7969610166876697,False,7.9
MS,DAL,9,-0.09414102739616423,0.8096282301321319,False,9.777777777777779
INTC,JNJ,11,-0.09451567719218741,0.7822257933358724,False,11.454545454545455
META,ADBE,9,-0.09520828911720965,0.8075024160139291,True,6.222222222222222
BA,PEP,11,-0.09698582109181296,0.7766572279055689,False,6.7272727272727275
INTC,AVGO,11,-0.0975920811231256,0.7752919372550171,True,9.818181818181818
JPM,MSFT,13,-0.09827595226748441,0.749415954514193,False,8.307692307692308
META,LLY,10,-0.098315686230549,0.7870012260161108,False,5.2
ABBV,AXP,15,-0.0984814931983003,0.7269556140655703,False,8.0
RTX,MS,8,-0.09884436156097261,0.8158704462467181,False,6.375
PEP,TMO,12,-0.09897202419243151,0.7595892158002351,False,6.75
V,GS,8,-0.10088713573126229,0.8121162647796786,True,10.75
UNH,JNJ,11,-0.10182298619551639,0.765780064954903,True,10.0
LLY,CAT,15,-0.10200967769146412,0.7175368910159149,False,9.333333333333334
ABBV,UAL,15,-0.1020344261945882,0.7174709546817903,False,6.333333333333333
ADBE,UNH,12,-0.10293503008908295,0.7502280990355936,False,7.916666666666667
NOW,C,8,-0.10426345846582565,0.8059181878137205,False,4.875
V,PG,11,-0.10432389394535493,0.7601710892875193,False,7.0
C,LLY,11,-0.10474482184977023,0.7592280532420012,False,8.727272727272727
PANW,DAL,9,-0.10508507710125181,0.7878826882598978,False,10.444444444444445
MSFT,CAT,14,-0.10545904751060922,0.7197406787379221,False,10.857142857142858
MSFT,MRK,9,-0.10656845522376752,0.7849446754536481,False,9.666666666666666
AAPL,AXP,12,-0.10918363034411213,0.7355311740288183,False,8.75
UNH,MA,11,-0.1093641659490891,0.7488985691756861,False,8.090909090909092
COST,BLK,9,-0.10968163749982579,0.7787863073802759,False,11.11111111111111
META,UNH,11,-0.10992099914177561,0.74765587758092,False,5.181818181818182
GOOGL,CAT,11,-0.11066063644120305,0.7460060534184765,False,10.0
ABBV,TSLA,14,-0.11071090113798224,0.7063351471200394,False,9.071428571428571
ADBE,MA,13,-0.11134995781075056,0.7172368684335015,False,6.769230769230769
DAL,BA,10,-0.11198121145948461,0.7580897911822415,True,10.6
BA,META,10,-0.11299000607610205,0.7559657637169026,False,8.7
UNH,COST,10,-0.11564628034055242,0.7503800189021492,False,9.8
AMD,INTC,7,-0.1168953376235113,0.8029053740039321,True,6.285714285714286
NVDA,INTC,9,-0.11704015070060883,0.7642727953027427,True,5.111111111111111
ABBV,BLK,13,-0.11709940307568172,0.7032173174382835,False,8.0
MSFT,JNJ,12,-0.11809784983929182,0.7147058026762849,False,8.416666666666666
MA,AXP,10,-0.12084856160557673,0.7394708162074817,True,10.5
UBER,MSFT,10,-0.12113138874772444,0.7388789060275522,True,8.9
HD,GS,9,-0.1215417854549697,0.7554249565209076,False,13.222222222222221
GOOGL,COST,9,-0.12187357100311917,0.7547738013349963,False,8.333333333333334
PEP,GS,12,-0.12345163916517697,0.7022826452918112,False,7.75
V,ABBV,9,-0.12362053882760457,0.7513474520075571,False,6.0
WFC,AMD,13,-0.1247862127627544,0.6846084665824123,False,6.923076923076923
PEP,GOOGL,13,-0.12488894788101182,0.6843608375202569,False,10.538461538461538
BA,WFC,8,-0.1259982024219783,0.7662418250524851,False,7.625
CAT,UNH,6,-0.12678878083779158,0.8108359186066784,False,7.833333333333333
MSFT,UNH,8,-0.128069886501135,0.7624817788664605,False,5.625
AVGO,TMO,11,-0.12920449240075993,0.7049706686398838,False,8.818181818181818
PG,TMO,8,-0.12969560118930545,0.7595339903934178,False,9.25
NVDA,CRM,9,-0.12973680905148466,0.7393814562850165,True,6.0
TSLA,DAL,7,-0.12993628993416179,0.7812707088130383,False,7.428571428571429
MS,GS,10,-0.13060892153510095,0.7191170900163167,True,9.4
JNJ,PANW,7,-0.13070356427731702,0.7800011849920656,False,7.0
GOOGL,PG,9,-0.1318609857805997,0.7352368386874396,False,6.444444444444445
UBER,C,10,-0.13242317916672874,0.7153507959282361,False,8.7
PANW,PEP,11,-0.13278324700050034,0.6971283717478599,False,6.090909090909091
V,CAT,15,-0.13375970759708283,0.6346076662529004,False,9.2
UNH,BA,8,-0.13397430778150432,0.7517878872803925,False,11.125
GOOGL,V,10,-0.13509709185074692,0.7098099943694601,False,6.9
UBER,PANW,10,-0.13510238823658816,0.709799031409369,True,7.1
INTC,CAT,17,-0.13580983748975484,0.6032552130000812,False,10.294117647058824
AAPL,PG,10,-0.1359944329747453,0.7079532782997255,False,8.6
AXP,PEP,9,-0.13645735387732003,0.7262888950649774,False,7.666666666666667
RTX,JNJ,10,-0.13646063526597382,0.7069891908279694,False,9.0
PEP,PG,10,-0.1366698384362626,0.7065566889332464,True,10.5
MS,UAL,12,-0.13676424951377214,0.6716854531460893,False,8.75
TSLA,ADBE,10,-0.1368992937353679,0.706082405184075,False,7.9
UAL,CRM,8,-0.137828520083872,0.7448257317585556,False,8.375
C,ABBV,7,-0.13785591152753726,0.7681859787957276,False,6.0
CAT,PANW,5,-0.13903463273885783,0.8235476049120518,False,6.6
GOOGL,JPM,10,-0.1397107962835446,0.7002784724661213,False,6.4
AXP,GS,9,-0.1397944196840444,0.7198103236486793,True,11.222222222222221
HD,JPM,9,-0.14073067130737069,0.7179954375466604,False,7.777777777777778
AXP,PANW,11,-0.14124572438701716,0.678690768233237,False,5.909090909090909
CRM,CAT,13,-0.141904199182509,0.6437645492624158,False,11.692307692307692
AMZN,NVDA,10,-0.14243161458909584,0.6946750086181877,False,9.0
JNJ,WFC,7,-0.1445507937567007,0.7571586726082539,False,7.571428571428571
V,WFC,10,-0.14520715003950865,0.688972544135275,True,5.1
AMZN,WFC,10,-0.14555331414601844,0.6882623158957278,False,7.9
UAL,UNH,10,-0.1461893420107345,0.6869579434264239,False,8.4
C,JPM,11,-0.14623015575168688,0.6679037578755563,True,5.7272727272727275
UBER,ADBE,10,-0.1466008142395826,0.6861144877919834,True,9.8
C,AMZN,8,-0.14668638178161594,0.7288828612852735,False,8.375
LLY,PG,11,-0.14709252537049838,0.6660431130391855,False,5.545454545454546
MA,HD,6,-0.14856436551593402,0.7787929613182405,False,7.0
AXP,BA,10,-0.14890611192694056,0.6813947691462547,False,6.9
UAL,TSLA,12,-0.14911128700304,0.6437095956340981,False,6.75
HD,ISRG,13,-0.14915237895109185,0.6267364229725362,False,9.23076923076923
PG,GOOGL,11,-0.1496617542445308,0.6605097959749169,False,9.0
MSFT,JPM,7,-0.1507828232130246,0.7469230543731359,False,10.142857142857142
HD,GOOGL,13,-0.1515670533080092,0.6211007379023564,False,11.23076923076923
UAL,UBER,11,-0.15245315757223107,0.6545152361228062,False,7.0
AXP,TMO,9,-0.15276034558567142,0.6947875533473343,False,7.111111111111111
PANW,TMO,11,-0.152987356630089,0.6533701115001767,False,7.636363636363637
PG,NVDA,11,-0.15317584269445111,0.6529662272412458,False,5.909090909090909
TSLA,AMD,9,-0.15429632102552598,0.6918396319442731,False,8.333333333333334
PANW,UNH,11,-0.1549901882080236,0.6490827707032575,False,7.2727272727272725
ABBV,MRK,13,-0.1580561211975733,0.6060503726079232,True,8.538461538461538
JPM,AXP,13,-0.15853190527949293,0.6049523887863004,True,8.538461538461538
V,JPM,10,-0.15864407441326808,0.6615691150348431,True,5.2
META,AMD,8,-0.16109610385575945,0.703130066679486,True,8.875
MSFT,TSLA,11,-0.1624213568290196,0.6332594841074416,False,9.090909090909092
C,DAL,10,-0.16326198324779706,0.6522324009167099,False,5.7
META,RTX,10,-0.16439638013700902,0.6499454033158817,False,6.6
NVDA,ABBV,6,-0.16722769423595452,0.7514967283858791,False,7.0
TMO,AAPL,11,-0.16885580649444284,0.619668770193919,False,8.090909090909092
AAPL,PANW,10,-0.1692650038048297,0.6401600785145057,True,3.9
NOW,META,12,-0.1699845218918556,0.5973817176659717,True,5.583333333333333
UAL,AMZN,9,-0.17027664312264568,0.6613876473638106,False,9.333333333333334
C,BLK,12,-0.17030104472485308,0.5966891303230656,True,6.333333333333333
AVGO,MSFT,12,-0.17129660746396475,0.5945127347031718,True,6.416666666666667
HD,META,15,-0.17166372079411782,0.540709103524175,False,7.333333333333333
JNJ,GOOGL,10,-0.17323608535770235,0.6322154333901235,False,8.1
ADBE,AMZN,12,-0.1736980577923647,0.5892755420120566,False,5.583333333333333
NOW,JNJ,12,-0.17399570533283354,0.5886276675520823,False,6.666666666666667
ABBV,HD,12,-0.1743728397991462,0.5878071754106726,False,6.083333333333333
PEP,HD,7,-0.17472481854198824,0.7078848776503373,True,7.285714285714286
ABBV,MSFT,12,-0.17653247726783036,0.5831172727692485,False,9.5
INTC,PEP,13,-0.17733584151584245,0.5621888609369851,False,7.384615384615385
UBER,PG,10,-0.17742824427077764,0.6238651135154458,False,9.1
MSFT,AMD,9,-0.17808293901691538,0.6466638365834451,True,9.444444444444445
PANW,COST,11,-0.17819422561884304,0.6001337882086901,False,9.363636363636363
UAL,CAT,16,-0.17943944781265492,0.5060728284020717,True,8.75
DAL,AMD,15,-0.17972409928152083,0.5215656940141961,False,7.066666666666666
NOW,UNH,8,-0.17977754482767286,0.670109686511757,False,8.625
META,TSLA,11,-0.17988342983310296,0.5966248038703454,False,7.2727272727272725
ABBV,JPM,14,-0.18338024285799714,0.5303105366687236,False,5.571428571428571
CRM,MA,13,-0.18363703107416013,0.5481454004047374,False,6.923076923076923
PG,WFC,9,-0.18421192125226873,0.6351772795902857,False,4.111111111111111
ADBE,TSLA,10,-0.18451222351556792,0.6098422604618111,False,10.9
NVDA,TSLA,9,-0.18489315034289625,0.6339046587493677,False,9.555555555555555
MA,BLK,9,-0.18550231556798605,0.6327673646777227,True,5.555555555555555
AMD,UAL,10,-0.18563109904961125,0.6076377009937152,False,6.3
AMZN,ADBE,8,-0.1856560730825104,0.6598111824373978,False,8.75
BLK,BA,9,-0.18579872819339027,0.6322142112728845,False,7.444444444444445
AAPL,ISRG,14,-0.18666065399570614,0.5228497798325312,False,6.642857142857143
AXP,AAPL,8,-0.18751900532766094,0.6565571693190526,False,8.125
MS,INTC,10,-0.1884305943111092,0.6021342480026584,False,8.1
TSLA,V,9,-0.1894098887018979,0.6254879420764289,False,5.333333333333333
AMD,C,10,-0.1902151103001618,0.5986355111175037,False,4.4
LLY,BLK,10,-0.19039357395163772,0.5982860190540815,False,9.7
MSFT,RTX,11,-0.1907844056099575,0.5741681098251353,False,8.909090909090908
AVGO,PANW,9,-0.19216644125257976,0.6203695024662959,True,9.777777777777779
MRK,PEP,8,-0.19240446069337352,0.648046147055827,False,7.0
TSLA,JPM,8,-0.1927211511625683,0.6474955723172985,False,5.875
MRK,AVGO,8,-0.19282351141303383,0.6473176461586456,False,8.375
MRK,JPM,9,-0.1933266989503373,0.6182192986113565,False,8.444444444444445
CAT,ADBE,5,-0.19450024174089148,0.7539250015076535,False,6.0
BA,TSLA,10,-0.19603414390068938,0.5872782787747537,False,9.2
MA,PG,9,-0.19677582932366577,0.6118421634562922,False,9.222222222222221
CAT,LLY,5,-0.19690710660663596,0.7509197450647648,False,6.8
MRK,BLK,9,-0.19716116094847902,0.6111311087715945,False,10.666666666666666
WFC,C,12,-0.197222470509824,0.5389543118226819,True,6.25
ABBV,LLY,12,-0.19775398371397312,0.5378387201377468,True,12.166666666666666
TSLA,PEP,8,-0.19834521324860702,0.6377414381089508,True,8.5
INTC,TSLA,14,-0.19940913819669542,0.4943087106426529,False,8.071428571428571
UBER,MA,11,-0.20056391812014884,0.5543077921178674,False,8.818181818181818
ADBE,NOW,13,-0.20187306933847052,0.5083645848257334,True,8.538461538461538
WFC,ABBV,10,-0.20390408502630228,0.572046726265277,False,6.8
TSLA,CAT,11,-0.20689121888182427,0.5416078720909234,False,11.0
ISRG,RTX,8,-0.20778902895363544,0.6214647580445825,False,7.625
NOW,WFC,8,-0.20787853630045655,0.6213111171116462,False,6.25
CAT,TSLA,9,-0.20805721691564444,0.5911426630675415,False,4.0
PANW,LLY,12,-0.20808070976861823,0.5163600261698087,False,8.25
AVGO,JPM,12,-0.20912621469864986,0.514206557940653,False,6.916666666666667
ADBE,LLY,10,-0.2107107922949842,0.5589955756686883,False,9.5
LLY,ADBE,10,-0.21170626121130803,0.5570966015127731,False,8.6
DAL,LLY,11,-0.2127460772894364,0.5299639410181771,False,10.0
MRK,TMO,13,-0.21447619481140423,0.481655722424062,True,5.538461538461538
JPM,ADBE,12,-0.2158784975889639,0.5003940137882484,False,7.083333333333333
INTC,MA,12,-0.2169281051454151,0.4982619108636352,False,8.583333333333334
BA,ADBE,9,-0.217246203950693,0.5744683364002834,False,8.222222222222221
PG,LLY,9,-0.2172892528217547,0.5743906240151277,False,6.111111111111111
AMZN,MSFT,11,-0.22002594468491288,0.5156338880910046,False,5.545454545454546
UBER,HD,9,-0.22083701113607412,0.5679993355247971,False,7.444444444444445
COST,C,10,-0.2227628072643656,0.5361760014311979,False,8.1
MSFT,HD,7,-0.2233280197414077,0.6302501348932301,False,7.857142857142857
RTX,AMD,12,-0.2238512919695326,0.4843012497503921,False,10.083333333333334
GS,AXP,11,-0.22403506134952048,0.5078135539195466,True,11.909090909090908
RTX,ISRG,12,-0.22408590713785154,0.4838312961860093,False,7.5
WFC,MS,8,-0.22409194299922758,0.5936822785924114,True,9.0
MSFT,AAPL,10,-0.22486568304389498,0.5322332009770913,True,6.5
UNH,GOOGL,12,-0.22565521539538902,0.4806931996364601,False,11.083333333333334
UBER,META,14,-0.22667756687606194,0.4358025360989448,True,8.142857142857142
C,ADBE,9,-0.22724968216504854,0.5565137956628323,False,9.666666666666666
AMD,DAL,5,-0.2279028932415098,0.7123569017488575,False,10.6
BA,UNH,12,-0.22796237806337144,0.47609663475278863,False,6.0
BA,GS,9,-0.22864841162365737,0.5540201804348278,False,10.333333333333334
BA,UBER,9,-0.22866051939195361,0.5539986133704219,False,7.666666666666667
C,PANW,10,-0.22961187911981523,0.5233776642441049,False,6.4
AMZN,C,12,-0.23118315986908633,0.46971393703957004,False,6.083333333333333
INTC,AXP,12,-0.23247574491904976,0.4671636299026019,False,9.083333333333334
MA,CAT,14,-0.23395367575162918,0.4208045506405099,False,10.785714285714286
LLY,PEP,9,-0.23425312536450194,0.544070642526346,False,9.0
BA,PANW,8,-0.23473304691507746,0.5757754186401888,False,8.25
PEP,NVDA,13,-0.23528145469046843,0.4390479925225462,False,9.615384615384615
TMO,UAL,12,-0.23567544081964642,0.46087843202820966,False,8.0
ABBV,MS,13,-0.23718900456568628,0.4352370851486052,False,6.461538461538462
PANW,UAL,10,-0.23736900861032875,0.5090358571937593,False,8.9
TSLA,GOOGL,9,-0.2379706358845006,0.5375091889845736,False,11.0
PEP,MRK,12,-0.2392862930212677,0.45383367584522755,False,5.916666666666667
MRK,AAPL,11,-0.2394085150419912,0.47830962694574214,False,7.454545454545454
CAT,GOOGL,9,-0.24018210174459403,0.5336204587044506,False,5.666666666666667
ADBE,RTX,12,-0.24144254790423383,0.44965134273158547,False,9.333333333333334
NOW,CRM,10,-0.24232164218920377,0.49996620647601836,True,4.8
ADBE,TMO,10,-0.24313935577468407,0.4984753649343744,False,9.4
NOW,BLK,10,-0.24398811947803076,0.4969299113458041,False,8.6
ABBV,BA,11,-0.2443198493119776,0.46905000591308865,False,10.636363636363637
BLK,DAL,9,-0.24606229099717555,0.5233339574719523,False,9.0
BA,AMZN,7,-0.24669966325495638,0.5938169901005703,False,11.0
JPM,UNH,12,-0.24793105229541862,0.4371778001214001,False,6.416666666666667
PANW,C,10,-0.24841600694268756,0.4889006945156582,False,7.7
ISRG,PANW,6,-0.2496320923708625,0.6333299208370842,False,8.5
AMD,PEP,8,-0.2500706238005791,0.5502986590096074,False,8.5
AVGO,INTC,9,-0.25190563676126987,0.5131900745522336,True,9.11111111111111
UNH,AMZN,9,-0.25241815130886497,0.5123041301608121,False,8.777777777777779
AMD,AXP,12,-0.253034355087356,0.4274863914432371,False,6.5
AMD,PANW,7,-0.2549948597446814,0.581042787656759,True,9.857142857142858
MA,NVDA,11,-0.25522805724449504,0.44878030432972726,False,7.818181818181818
LLY,JNJ,10,-0.25561855145629153,0.47596066420003186,True,6.7
RTX,UBER,11,-0.2560541379133344,0.4472621632646097,False,6.7272727272727275
TSLA,HD,10,-0.25610600512748327,0.47509036738116683,True,5.0
TSLA,JNJ,10,-0.2567071857013679,0.4740179837408821,False,9.3
ADBE,MSFT,12,-0.2569011375383642,0.4202139617943432,True,8.333333333333334
BLK,UBER,10,-0.25705298491209566,0.4734016296473323,False,7.4
C,TSLA,13,-0.2575074173002606,0.39567779391447827,False,7.615384615384615
UBER,JNJ,11,-0.2580223762526635,0.44365470172780436,False,8.636363636363637
CRM,AMZN,10,-0.25850062485303,0.4708251734956187,False,7.5
GS,GOOGL,11,-0.25916511376078766,0.4415665369373772,False,8.272727272727273
JNJ,COST,9,-0.2596168936286565,0.4999253234736822,False,6.777777777777778
