ticker_1,ticker_2,n_obs,pearson_r,pearson_p,spearman_r,spearman_p,sector_1,sector_2,same_sector,same_industry,pearson_p_fdr,pearson_sig,spearman_p_fdr,spearman_sig,both_sig,adj_pearson_r,adj_spearman_r,adj_sig,pearson_r_h1,pearson_r_h2,stable,gold_standard
ABBV,JNJ,20,0.40408888227127104,0.07722262035413845,0.3175319789315274,0.17249606724595232,Healthcare,Healthcare,True,False,0.902448550033894,False,0.8693292104028387,False,False,0.5018012976523656,0.31443769426858786,False,0.37952691209375344,0.49025045749852786,True,False
ABBV,JPM,20,-0.0806219136995475,0.7354482876891005,-0.04889056381850774,0.8378154710640655,Healthcare,Financials,False,False,0.9677235463127294,False,0.9870789978946621,False,False,0.01905446171305876,-0.035525412573614495,False,-0.21051603181099948,0.03280883786717635,False,False
ABBV,LLY,20,-0.41481733409455085,0.06896989102969858,-0.32279909706546267,0.16509356585289817,Healthcare,Healthcare,True,False,0.902448550033894,False,0.8693292104028387,False,False,-0.3235218058679965,-0.2975279373821449,False,-0.5326089183580304,-0.30289328631532036,True,False
ABBV,MA,20,0.42886463279557707,0.05918698039546987,0.42196317387973603,0.0638524194570239,Healthcare,Financials,False,False,0.902448550033894,False,0.8693292104028387,False,False,0.4498643356021486,0.6467970580232156,False,0.6782259406169118,-0.12744297199920046,False,False
ABBV,META,20,0.2532442352541189,0.28134487027804633,0.232418218767983,0.3240988125052523,Healthcare,Technology,False,False,0.902448550033894,False,0.9126248149967393,False,False,0.21990722401032842,0.2694358806467771,False,0.6872382701311772,-0.18086275397353788,False,False
ABBV,MRK,20,-0.2431112666215942,0.30168784932693193,-0.20436584059390542,0.38743529507908847,Healthcare,Healthcare,True,False,0.902448550033894,False,0.9183953473989435,False,False,-0.3320834046414525,-0.33056839138176014,False,-0.004960225644733884,-0.5760561634567309,False,False
ABBV,MS,20,-0.056936105535677274,0.8115525180951472,0.058668676582209284,0.805921199530101,Healthcare,Financials,False,False,0.9787962785541944,False,0.9870789978946621,False,False,-0.005206339296577739,0.02040821573377854,False,-0.06451074346111356,-0.06409746437601174,False,False
ABBV,MSFT,20,0.0033065148409750778,0.9889616197046927,-0.07521625202847344,0.752636478718364,Healthcare,Technology,False,False,0.9994728590719277,False,0.9788693944433551,False,False,-0.0404529267772767,-0.10872089928863772,False,0.1722637102809922,-0.22209206375561916,False,False
ABBV,NOW,20,-0.45277284669079854,0.04500038914531287,-0.41218506111603453,0.07093049335798665,Healthcare,Technology,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.43746461346701815,-0.42717285279012834,False,-0.4309789322330748,-0.46067749083374104,True,False
ABBV,NVDA,20,-0.04992812956357397,0.8344186661654791,0.022564875608542034,0.9247700058215162,Healthcare,Technology,False,False,0.9787962785541944,False,0.9908552318345138,False,False,-0.20209238873313215,-0.10279693851088449,False,0.09109932950317141,-0.33314289336003766,False,False
ABBV,PANW,20,0.36070988114889413,0.11819081049063997,0.24445281909253871,0.298944473652021,Healthcare,Technology,False,False,0.902448550033894,False,0.896833420956063,False,False,0.40254557945939734,0.239246986456662,False,0.42691852239979866,0.25852644268884895,False,False
ABBV,PEP,20,0.46926208628955346,0.03685584838057877,0.5513351273687103,0.01174217221752427,Healthcare,Consumer Discretionary,False,False,0.902448550033894,False,0.8693292104028387,False,False,0.3793937995556174,0.662895483162666,False,0.7611382572825554,0.16368621384042334,False,False
ABBV,PG,20,0.11617048260595576,0.6257376125574605,0.09853329015730022,0.6793948469309474,Healthcare,Consumer Discretionary,False,False,0.937105311910801,False,0.9788693944433551,False,False,0.07003785248961124,0.092076127279851,False,0.09472189415211976,0.10576140759870464,False,False
ABBV,RTX,20,0.5346082558599023,0.015161398279481694,0.5799173031395303,0.007356919745133985,Healthcare,Industrials,False,False,0.902448550033894,False,0.7172996751505635,False,False,0.6616208139972299,0.6022857225628493,False,0.34539996188349964,0.7828495320902243,True,False
